742,0.014
654,0
827,0
719,0
722,0
713,0
767,0
704,0.004
745,0.003
712,0
568,0
768,0
630,0.001
814,0
639,0
656,0
590,0
685,0
590,0
752,0
721,0
764,0.002
749,0
801,0
756,0
760,0
688,0
833,0
747,0.002
647,0.02
746,0
784,0
831,0
861,0
757,0
728,0
749,0.001
811,0
648,0
787,0
671,0.001
742,0
711,0
767,0
799,0
856,0
775,0
768,0
786,0
721,0
758,0
838,0
809,0.001
684,0
784,0
767,0.065
808,0
710,0
719,0
803,0.001
1531,0
1416,0
1278,0
1387,0.08
1442,0
1403,0
1221,0
1357,0
1238,0
1239,0
1330,0.001
1372,0
1492,0
1287,0
1363,0
1354,0
1326,0
1454,0
1314,0
1420,0.001
1466,0
1580,0
1323,0.004
1504,0
1429,0
1375,0.001
1374,0
1270,0.002
1268,0
1452,0.002
1342,0.129
1414,0
1375,0
1307,0.013
1266,0
1420,0
1365,0
1555,0
1480,0.002
1361,0.003
1431,0
1407,0
1476,0.003
1382,0
1413,0
1513,0
1432,0.005
1346,0
1403,0
1382,0
1345,0
1421,0
1420,0
1656,0
1473,0
1437,0
1426,0
1476,0
1362,0
1515,0
3302,1.207
3005,0.02
3259,0
3179,0
3240,1.034
3084,0
3448,0
3423,0.062
3196,0
3303,0
3227,0
3499,0
3263,0
3379,0
3337,0
3277,0
3331,0
3155,0
3243,0
3207,0
3364,0
3479,0
3228,0.086
3172,0
3635,0
3427,0
3197,0.023
3269,0
3237,0
3438,0
3471,0
3458,0
3375,0
3355,0
3136,0
3249,0
3144,0.008
3435,0
3547,0
3620,0
3561,0.013
3566,0
3346,0
3692,0
3581,0
3529,0.068
3219,0
3315,0
3514,0.058
3296,0
3322,0.012
3198,0
3448,0.013
3552,0
3342,0
3371,0
3302,0
3282,0.054
3338,0
3256,0.09
6507,0
6519,0
6682,0
6135,0
6479,0
6572,0
6437,0
6131,0.017
6619,0.017
6599,0
6370,0
6423,0
6474,0
6681,0
6584,0
6142,0
6320,0
6701,0
6216,0
6152,0
6536,0
6522,0
6724,0
6325,0
6539,0
6480,0
6537,0.146
6524,0
6811,0
6125,0
6256,0
6547,0
6555,0.131
6665,0
6370,0
6509,0.1
6488,0.028
6636,0
6467,0.063
6469,0
6608,0
6590,0
6581,0
6532,0
6744,0
6826,0
6456,0
6502,0
6648,0
6470,0
6463,0
6404,0
6681,0
6805,0
6546,0
6833,0
6539,0
6587,0
6751,0
6336,0
12909,0
12790,0
12545,0
12764,0
12856,0
12229,0
12885,0
13082,0
12836,0.138
12334,0
12678,0.346
12273,0.201
12556,0
12482,0
12593,0
12551,0
12375,0
12810,0
12784,0
12469,0.144
12872,0
12786,0
12471,0
12593,0
12941,0
13026,0
12928,0
12560,0
12986,0
12733,0
13156,0.12
12526,0
12323,0.468
13067,0
12765,0
12336,0
12895,0
13106,0
12597,0.108
13119,0
12996,0
13008,0
12800,0
12933,0
12515,0
12755,0
13081,0
12967,0
13360,0
12675,0
12663,0.825
12722,0
13024,0.551
12762,0
12862,0
13290,0
12834,0
12794,0
12545,1.19
12791,0.23
31356,0
30949,0
32146,0
31245,0
30816,0
31024,0
32034,0
31124,0
30675,0
31030,1.168
30820,0
31708,0
31704,0
31897,0
31568,0
31514,0
31085,0
31729,0
30721,1.514
30603,0
31591,0
30876,0
31733,0
30935,0
31011,0
30736,0
31435,0
31999,0
30685,0
30747,1.766
32051,0
31438,0
31301,0
30976,1.791
30790,0
31000,0
31473,0
31274,0
30916,0
31687,0
31123,0
31227,0
32011,0
31950,1.079
31273,0
31497,0
31377,0
32106,0
31069,0
32054,0
33187,0
31365,0
31436,0
31200,0
32425,0
31132,0
31215,0
31037,0
31809,0
31404,0
61595,0
61657,0
61493,0
61200,0
62359,0
61223,0
61293,0
62527,0
61026,2.588
61497,0
62691,0
61849,0
62559,0
61163,3.475
62617,0
62101,0
61601,0
62726,0
62441,0
61167,0
61958,0
62676,0
62477,0
62665,0
62020,0
62556,0
62413,0
61689,0
61893,0
62299,0
61513,0
61157,28.476
61391,0
63244,0
61838,5.274
60884,0
62493,0
62440,0
62064,0
61697,0
61828,0
63274,0
61669,0
62560,16.38
62240,0
63506,0
61911,0
61662,16.28
62751,16.146
61927,0
62360,0
62555,0
62300,0
61460,8.577
61703,0
62203,0
61630,0
62489,0
62672,0
62559,0
122880,0
124222,0
123007,0
121643,0
123783,0
124347,0
122736,0
124526,0
123609,0
123601,0
123762,0
124114,0
122899,0
122267,0
122811,0
122040,0
123508,0
124904,0
122702,24.529
122883,0
123906,0
122838,25.948
122803,0
123364,0
123468,0
123081,0
123011,0
124337,0
123368,0
124533,0
123442,0
123554,0
123182,0
125327,0
123296,0
124621,0
124414,0
122191,0
124276,0
123363,0
123625,0
123485,0
124417,0
124893,0
125198,0
124006,0
126900,0
124757,0
124515,0
124461,0
122828,0
124492,0
124954,0
123311,0
125065,0
124162,0
124592,0
124238,0
124195,0
124859,0
306816,0
305139,0
307421,0
306471,0
308460,0
304638,0
307879,0
307959,0
306004,0
309236,0
305656,0
307370,0
304810,0
305766,0
304949,0
309158,0
306488,0
304032,0
304322,0
304600,0
305069,52.127
306690,0
304412,0
309747,0
307761,0
307904,0
307726,0
305555,0
306835,0
308636,0
308686,0
308205,0
307057,0
307319,0
306291,0
307979,0
306960,0
305852,0
309495,0
307368,0
308822,0
307469,0
307259,0
307005,0
307667,0
310489,0
306687,0
308312,0
306666,0
307375,0
308379,0
307768,0
307504,0
308102,0
307711,0
305799,0
309132,0
308617,0
308163,0
309220,0
608726,0
613486,0
615685,0
614794,0
613524,0
609641,0
612918,0
610359,0
612696,0
611405,0
617283,0
612432,0
611347,0
614817,0
614024,0
613729,0
613747,0
615864,0
615283,0
614783,0
613882,0
615188,0
615419,0
611860,0
610962,0
613945,0
614755,0
611336,0
614382,0
611480,0
613770,0
611938,0
612498,0
614573,0
612168,0
612868,0
612379,0
615640,0
610870,0
613990,0
613483,0
613933,0
612681,0
616223,0
617120,0
614111,0
615947,0
613799,120
615396,0
612148,0
619794,0
614715,0
613447,0
613819,0
611202,0
613258,0
614498,0
613366,0
612191,0
615752,0
